original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
945,5.0,True,,4,a_definir_apres_selection,Can we take a look at trips to Kyoto?,,Kyoto,,,
959,5.0,True,,5,a_definir_apres_selection,I really like this package. Is there a spa?,,,,,
965,5.0,True,,5,a_definir_apres_selection,Great! What's the name of the hotel? I'd like to give them a call.,,,,,
967,5.0,True,book,5,a_definir_apres_selection,The hotel is great. I will book this one please!,,,,,
970,5.0,False,book,5,a_definir_apres_selection,Hi i am planning my honeymoon for my wife and myself. I am looking for the best deal but it needs to be the best time! can you helo us?,,,,,
972,5.0,False,,2,a_definir_apres_selection,we’re getting married in San Jose and we want to leave on August 27th. we have already spent so much on the wedding and only have $2700 to sepnd,San Jose,,August 27th,,$2700
974,5.0,False,,5,a_definir_apres_selection,is anything a little warmer perhaps?,,,,,
978,5.0,False,,5,a_definir_apres_selection,That sounds amazing thank you! and again how much will that be?,,,,,
981,3.0,False,book,5,a_definir_apres_selection,Hey Im looking for a nice get away can you help me?,,,,,
983,3.0,False,,4,a_definir_apres_selection,just myself!  im from North Vancouver,North Vancouver,,,,
987,3.0,False,,3,a_definir_apres_selection,I have some specific dates due to my work i can only be gone from  August 15th until september 2nd,,,August 15th,september 2nd,
989,3.0,False,,4,a_definir_apres_selection,is there any possibility of finding a package where i can be back on the 2nd?,,,,the 2nd,
992,5.0,True,book,2,a_definir_apres_selection,"The police are after me, and I need to leave Kobe between August 27 and September 2.",Kobe,,August 27,September 2,
994,5.0,True,,3,a_definir_apres_selection,"Take me anywhere, but I only have $4600 cash.",,-1,,,$4600
1000,5.0,True,,5,a_definir_apres_selection,"Perfect! So if I steal a car I can park it there! I'll have to call the hotel about the safe, what is the name of the hotel?",,,,,
1002,5.0,True,,5,a_definir_apres_selection,And free parking?,,,,,
1004,5.0,True,book,5,a_definir_apres_selection,Oh yes ok. This one sounds good to me!,,,,,
1005,1.0,True,,3,a_definir_apres_selection,"Hi we're from Miami and we want to go to paris, can you help out?",Miami,paris,,,
1007,1.0,True,,5,a_definir_apres_selection,7 kids and 5 adults in this party,,,,,
1009,1.0,True,,4,a_definir_apres_selection,$27500 is my budget,,,,,$27500
1013,1.0,True,,5,a_definir_apres_selection,how much would it be for the two best rated ones?,,,,,
1020,1.0,False,book,4,a_definir_apres_selection,Hi im looking to go to Fukuoka,,Fukuoka,,,
1023,5.0,True,book,5,a_definir_apres_selection,"My husband and I are recently married, we are looking for a honeymoon vacation.",,,,,
1025,5.0,True,,1,a_definir_apres_selection,"Perhaps Toronto. We are currently in Rome for business, we'd like to leave from here. We're looking at going from August 18 to August 29th.",Rome,Toronto,August 18,August 29th,
1027,5.0,True,,5,a_definir_apres_selection,Not very. The divorce is planned for August 30th.,,,,,
1031,5.0,True,,5,a_definir_apres_selection,Yes of course! Is the hotel 5 stars?,,,,,
1033,5.0,True,,5,a_definir_apres_selection,This is a very special time for us. I'd like to see what you have that's 5 stars please.,,,,,
1037,5.0,True,,5,a_definir_apres_selection,How about breakfast and wifi?,,,,,
1039,5.0,True,,5,a_definir_apres_selection,Great! How much is this package with business class?,,,,,
1041,5.0,True,,4,a_definir_apres_selection,"That sounds good. My husband loves Vancouver, can we take a look at some packages?",,Vancouver,,,
1043,5.0,True,,4,a_definir_apres_selection,"From Rome please, and I have a preference for a hotel with a spa. If possible.",Rome,,,,
1045,5.0,True,,5,a_definir_apres_selection,Any 5 star hotels?,,,,,
1047,5.0,True,,4,a_definir_apres_selection,"In that case, how about Columbus?",,Columbus,,,
1049,5.0,True,,4,a_definir_apres_selection,"Ok, what about Calgary? My new boyfriend lives there.",,Calgary,,,
1053,5.0,True,,5,a_definir_apres_selection,Is there a spa?,,,,,
1055,5.0,True,,5,a_definir_apres_selection,Are there any available that do have a spa?,,,,,
1059,5.0,True,,5,a_definir_apres_selection,Business class!,,,,,
1064,1.0,True,book,5,a_definir_apres_selection,Hi im going on SPRIINGGG BREAK! can you help me and my friends book a package?,,,,,
1066,1.0,True,,5,a_definir_apres_selection,me and my 3 best friends!,,,,,
1068,1.0,True,,3,a_definir_apres_selection,we want to leave on the 16th were looking to go to San Juan,,San Juan,16th,,
1070,1.0,True,,4,a_definir_apres_selection,We’re leaving from Godric's Hollow,Godric's Hollow,,,,
1072,1.0,True,,4,a_definir_apres_selection,we could leave from birmingham do you have anything from there?,birmingham,,,,
1078,1.0,True,,4,a_definir_apres_selection,"$2,200",,,,,"$2,200"
1082,1.0,True,book,5,a_definir_apres_selection,Hi wozbot. I'd like to book a vacation for my 7 kids and myself.,,,,,
1084,1.0,True,,1,a_definir_apres_selection,"I don't really have a preference for a destination, but I would like free breakfast. We would be leaving from Kingston for a vacation between August 19 and August 31.",Kingston,-1,August 19,August 31,
1088,1.0,True,,4,a_definir_apres_selection,Do you have any packages with a longer stay that ends preferably by August 24?,,,,August 24,
1092,1.0,True,,5,a_definir_apres_selection,Great. Breakfast is included?,,,,,
1094,1.0,True,book,5,a_definir_apres_selection,Great lets book it!,,,,,
1097,5.0,True,book,5,a_definir_apres_selection,Hi im looking to book my Honeymoon,,,,,
1099,5.0,True,,4,a_definir_apres_selection,We were thinking of Fortaleza,,Fortaleza,,,
1101,5.0,True,,4,a_definir_apres_selection,We will be leaving from Santos,Santos,,,,
1107,5.0,True,,5,a_definir_apres_selection,"yes please, is there a different price between hotels?",,,,,
1109,5.0,True,,4,a_definir_apres_selection,"what options do you have in philadelphia, with the same dates?",,philadelphia,,,
1116,5.0,False,book,5,a_definir_apres_selection,Hi wozbot! I'd like to book a spring break vacation for myself and 3 of my best friends,,,,,
1118,5.0,False,,1,a_definir_apres_selection,"We'll be leaving from Goiania. Rosario is the place to be this year! Our spring break starts on August 28 and ends on September 4, can you find us something between those dates?",Goiania,Rosario,August 28,September 4,
1123,5.0,True,book,5,a_definir_apres_selection,Hi im planning my Spring break can you help me find the best deals?,,,,,
1125,5.0,True,,5,a_definir_apres_selection,my three best friends and myself,,,,,
1127,5.0,True,,4,a_definir_apres_selection,we are in Montreal,Montreal,,,,
1129,5.0,True,,2,a_definir_apres_selection,Calgary seems fun! we want to leave between the 19th and 31st of august,,Calgary,19th,31st of august,
1131,5.0,True,,4,a_definir_apres_selection,"I will be, around $4700",,,,,$4700
1133,5.0,True,,5,a_definir_apres_selection,are there any flights with Business class?,,,,,
1138,5.0,True,book,5,a_definir_apres_selection,Hi 7 colleagues and i are planning on going on a trip can you help?,,,,,
1140,5.0,True,,4,a_definir_apres_selection,we can leave from Birmingham,Birmingham,,,,
1142,5.0,True,,3,a_definir_apres_selection,there is no budget at the moment. We are planning on going to paris,,paris,,,-1
1144,5.0,True,,3,a_definir_apres_selection,We need to find a vacation between August 26th and September 15th,,,August 26th,September 15th,
1150,5.0,True,,5,a_definir_apres_selection,how much would that be?,,,,,
1155,5.0,False,book,2,a_definir_apres_selection,Hi wozbot! My husband and I are recently married and madly in love. We're looking for a fantastic honeymoon vacation. We live in Mannheim and we'd like to go to Kyoto for 6 days leaving on August 19. What can you do for me?,Mannheim,Kyoto,August 19,,
1157,5.0,False,,4,a_definir_apres_selection,What's available closest to the 19th?,,,closest to the 19th,,
1159,5.0,False,,3,a_definir_apres_selection,"This one sounds interesting, but I'd really like a vacation of 6 days, preferably leaving on the 19th of August. Can we take a look at Osaka?",,Osaka,19th of August,,
1160,1.0,True,book,3,a_definir_apres_selection,hi im from Coruscant looking to go to atlantis,Coruscant,atlantis,,,
1162,1.0,True,,4,a_definir_apres_selection,i can leave from Kakariko Village does that work?,Kakariko Village,,,,
1166,3.0,True,book,4,a_definir_apres_selection,HI im from Punta Cana can you help me find a vacation,Punta Cana,,,,
1168,3.0,True,,5,a_definir_apres_selection,just by myself,,,,,
1170,3.0,True,,4,a_definir_apres_selection,not at the moment but im looking for the best deal,,,,,best deal
1172,3.0,True,,4,a_definir_apres_selection,is there anything to mannheim?,,mannheim,,,
1176,3.0,True,,4,a_definir_apres_selection,is there anything leaving on the 19th?,,,19th,,
1183,4.0,True,book,4,a_definir_apres_selection,I want to get away for a bit! im from Houston,Houston,,,,
1189,4.0,True,,5,a_definir_apres_selection,what type of flight is that?,,,,,
1195,4.0,True,book,5,a_definir_apres_selection,sounds amazing! lets do it!,,,,,
1197,5.0,True,book,1,a_definir_apres_selection,"I live in Toronto, can we se what packages are available in Cairo from August 17 to September 7?",Toronto,Cairo,August 17,September 7,
1199,5.0,True,,4,a_definir_apres_selection,Lets take a look at Pittsburgh as a destination!,,Pittsburgh,,,
1201,5.0,True,,4,a_definir_apres_selection,How about Leon?,,Leon,,,
1203,5.0,True,,5,a_definir_apres_selection,Can you tell me where the nearest city with available flights is?,,,,,
1205,5.0,True,,3,a_definir_apres_selection,What about flights to La Paz from Toronto?,Toronto,La Paz,,,
1207,5.0,True,,4,a_definir_apres_selection,"Not for this trip, my future child deserves the very best!",,,,,-1
1209,5.0,True,,4,a_definir_apres_selection,"I have business in Calgary around those dates, what say I leave from Calgary, could I get a trip somewhere?",Calgary,,,,
1218,5.0,True,book,5,a_definir_apres_selection,Hi i need a 5 day get away!,,,,,
1220,5.0,True,,4,a_definir_apres_selection,Im leaving from Queenstown,Queenstown,,,,
1222,5.0,True,,4,a_definir_apres_selection,I really want to go to Sao Paulo is there anything there?,,Sao Paulo,,,
1224,5.0,True,,3,a_definir_apres_selection,"August 17, 2016 to Wednesday, August 31, 2016 are the dates i could be gone",,,"August 17, 2016","August 31, 2016",
1234,5.0,True,book,4,a_definir_apres_selection,HI there! my family and i are looking to go to Burlington,,Burlington,,,
1236,5.0,True,,5,a_definir_apres_selection,1 child and 6 adults,,,,,
1238,5.0,True,,4,a_definir_apres_selection,Campinnas,Campinnas,,,,
1245,1.0,True,book,4,a_definir_apres_selection,Hi im looking to book  trip. anything leaving from Kakariko Village?,Kakariko Village,,,,
1247,1.0,True,,4,a_definir_apres_selection,termina perhaps?,termina,,,,
1249,1.0,True,,4,a_definir_apres_selection,Anything going to Caprica,,Caprica,,,
1250,5.0,True,book,2,a_definir_apres_selection,"Good afternoon, my man! I'd like to plan a honeymoon in Naples for 5 days leaving from Madrid on August 17. What is available?",Madrid,Naples,August 17,,
1254,5.0,True,,5,a_definir_apres_selection,Wonderful! Can you provide me with the flight times?,,,,,
1257,5.0,True,book,4,a_definir_apres_selection,Hi i want to plan my honeymoon to rome,,rome,,,
1259,5.0,True,,5,a_definir_apres_selection,6 days,,,,,
1261,5.0,True,,4,a_definir_apres_selection,any leaving from San Diego?,San Diego,,,,
1265,5.0,True,,4,a_definir_apres_selection,i have a maximum budget of $3900,,,,,$3900
1269,5.0,True,,5,a_definir_apres_selection,that sounds amazing thats what i like! how much will they be?,,,,,
1271,5.0,True,,5,a_definir_apres_selection,they seem to be a little over my budget anything a little less maybe economy class flight?,,,,,
1276,4.0,False,book,3,a_definir_apres_selection,"Hi im from Houston and i want to go to San Antonio, but i have strict dates can you help?",Houston,San Antonio,,,
1278,4.0,False,,3,a_definir_apres_selection,August 25th until September 11th are the days im available,,,August 25th,September 11th,
1280,4.0,False,,5,a_definir_apres_selection,ill be alone,,,,,
1282,4.0,False,,4,a_definir_apres_selection,that sounds very tempting! are there any packaged available to mexico?,,mexico,,,
1287,5.0,True,book,4,a_definir_apres_selection,Hi im from Los Angeles. looking for a good vacation,Los Angeles,,,,
1289,5.0,True,,4,a_definir_apres_selection,im not sure to be honest,,-1,,,
1291,5.0,True,,4,a_definir_apres_selection,what about san francisco?,,san francisco,,,
1293,5.0,True,,4,a_definir_apres_selection,how about vancouver?,,vancouver,,,
1303,5.0,True,book,4,a_definir_apres_selection,perfect! book me the cheapest one please,,,,,cheapest
1309,5.0,True,book,3,a_definir_apres_selection,I have 11 days of time off starting on August 17. Can you offer me any vacation packages leaving from Portland?,Portland,,August 17,,
1311,5.0,True,,4,a_definir_apres_selection,"No, I've recently inherited a gigantic sum of money.  I prefer 4 stars and above, as well as free breakfast if possible, please.",,,,,-1
1313,5.0,True,,4,a_definir_apres_selection,"No particular destination in mind, I'm just looking for an adventure. How about Paris to start?",,Paris,,,
1317,5.0,True,,5,a_definir_apres_selection,I will be travelling alone. How much is this package?,,,,,
1321,5.0,True,,4,a_definir_apres_selection,Is it possible to upgrade the Frankfurt flight to business class?,,Frankfurt,,,
1327,2.0,False,book,3,a_definir_apres_selection,Hi im travelling from Nagoya. i would like to go on vacation on August 26th,Nagoya,,August 26th,,
1329,2.0,False,,4,a_definir_apres_selection,Busan,,Busan,,,
1331,2.0,False,,5,a_definir_apres_selection,just myself for now,,,,,
1333,2.0,False,,4,a_definir_apres_selection,not at the moment,,,,,-1
1335,2.0,False,,4,a_definir_apres_selection,are there any other packages in Sacramento?,,Sacramento,,,
1340,5.0,True,book,4,a_definir_apres_selection,Hi! I have a $3300 budget and am looking for a vacation,,,,,$3300
1342,5.0,True,,3,a_definir_apres_selection,Im leaving from miami on August 25th,miami,,August 25th,,
1346,5.0,True,,5,a_definir_apres_selection,thats amazing! are there any other destinations available?,,,,,
1348,5.0,True,,4,a_definir_apres_selection,maybe somewhere warm and somewhere that i could be back by August 29th,,,,August 29th,
1350,5.0,True,,4,a_definir_apres_selection,how about naples?,,naples,,,
1357,4.0,True,book,4,a_definir_apres_selection,Hi im looking to go on a trip to baltimore,,baltimore,,,
1359,4.0,True,,4,a_definir_apres_selection,Im from Las Vegas!,Las Vegas,,,,
1361,4.0,True,,4,a_definir_apres_selection,"im looking to leave on August 25th, do you have anything around there?",,,August 25th,,
1368,5.0,False,book,2,a_definir_apres_selection,My name is Gary Peter and I'd like to book a trip to Diagon Alley from Godric's Hollow on August 13th.,Godric's Hollow,Diagon Alley,August 13th,,
